股票代码,股票名称,行业,收盘价,涨跌幅%,量比,走势类型,趋势强度,中枢位置,中枢上沿ZG,中枢下沿ZD,笔方向,线段方向,买点类型,买点置信度,卖点类型,卖点置信度,二买确认,二买置信度,双级确认买,双级确认卖,信号级别,买入强度,卖出强度,底背驰,顶背驰,均线排列,均线破位,量异常,笔趋势耗尽,综合评分,机会等级,风险等级,止损价
002001,新 和 成,化工,32.92,-0.09,0.64,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA20,,,0.0,D,安全,30.62
002032,苏 泊 尔,消费,48.4,0.62,1.19,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,45.01
002048,宁波华翔,新能源车/风电,29.21,2.1,1.85,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,27.17
002072,凯瑞德,消费,7.34,2.8,1.36,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,6.83
002120,韵达股份,交运,7.5,-0.92,0.6,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA10,,,0.0,D,安全,6.97
002124,天邦食品,农业,2.97,-3.26,1.18,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,2.76
002129,TCL中环,半导体/光伏,9.83,-2.58,2.34,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,9.14
002170,芭田股份,化工,12.71,1.11,0.77,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA20,,,0.0,D,安全,11.82
002171,楚江新材,有色/钢铁/煤炭,12.0,-2.36,2.07,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,11.16
002174,游族网络,传媒,11.96,5.75,2.47,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,11.12
002177,御银股份,通信/计算机,7.95,-0.13,1.37,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,7.39
002188,中天服务,基建/地产/石油石化,6.81,-2.01,0.62,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,6.33
002194,武汉凡谷,通信/计算机,12.68,-0.16,0.96,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,11.79
002210,飞马国际,环保/公用,3.05,-0.65,0.72,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,2.84
002222,福晶科技,电子,105.82,-6.98,1.19,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,98.41
002235,安妮股份,建材,11.25,-2.0,0.81,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,10.46
002266,浙富控股,环保/公用,5.3,-3.46,1.09,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,4.93
002275,桂林三金,医药,14.12,-0.77,0.91,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,13.13
002290,禾盛新材,消费,93.25,-10.0,1.54,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,放量,,0.0,D,安全,86.72
002295,精艺股份,有色/钢铁/煤炭,11.39,-2.65,0.94,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,10.59
002309,中利集团,半导体/光伏,4.65,-10.06,1.85,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,放量,,0.0,D,安全,4.32
002351,漫步者,电子,11.42,0.79,2.22,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,0.0,D,安全,10.62
002384,东山精密,电子,203.35,-5.37,1.11,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,189.12
002388,新亚制程,电子,5.34,-0.37,0.83,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,高危,4.97
002426,胜利精密,电子,3.8,3.54,1.81,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,3.53
002428,云南锗业,有色/钢铁/煤炭,90.33,-7.07,1.12,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,84.01
002429,兆驰股份,消费,12.65,-6.43,1.21,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,11.76
002436,兴森科技,电子,31.49,-3.73,0.91,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,29.29
002441,众业达,电力设备,10.2,1.19,0.86,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,9.49
002472,双环传动,新能源车/风电,42.5,4.35,2.54,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,倍量,,0.0,D,安全,39.52
002486,嘉麟杰,消费,2.73,-2.5,1.12,上涨趋势,0.65,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,0.0,D,高危,2.54
002489,浙江永强,消费,4.01,6.08,3.23,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,倍量,,0.0,D,安全,3.73
002498,汉缆股份,电力设备,9.57,-5.71,1.4,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,8.9
002516,旷达科技,新能源车/风电,6.2,0.49,1.06,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,5.77
002520,日发精机,自动化/制造,6.93,2.97,2.35,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,6.44
002533,金杯电工,电力设备,13.95,1.82,1.28,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,12.97
002608,江苏国信,电力设备,8.12,-1.1,1.56,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,7.55
002616,长青集团,电力设备,5.7,-3.06,1.16,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,5.3
002622,皓宸医疗,医药,2.73,-0.36,0.72,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,0.0,D,安全,2.54
002623,亚玛顿,半导体/光伏,22.92,-4.06,2.14,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,21.32
002628,成都路桥,基建/地产/石油石化,5.81,-4.13,1.28,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,5.4
002629,仁智股份,基建/地产/石油石化,7.66,10.06,1.96,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,7.12
002642,荣联科技,互联网/软件,8.63,-0.58,1.05,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,8.03
002658,雪迪龙,环保/公用,10.06,3.71,2.53,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,倍量,,0.0,D,安全,9.36
002668,TCL智家,消费,9.75,0.83,1.05,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,9.07
002674,兴业科技,消费,13.72,-0.72,1.21,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,12.76
002700,万憬能源,环保/公用,7.06,-0.28,0.97,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,6.57
002706,良信股份,电力设备,11.85,-4.13,1.3,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,11.02
002715,登云股份,新能源车/风电,17.4,0.87,0.62,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,16.18
002722,物产金轮,自动化/制造,15.31,0.13,0.82,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,14.24
002755,奥赛康,医药,16.79,-0.24,0.68,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,15.61
002761,浙江建投,基建/地产/石油石化,8.5,-1.05,0.93,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,高危,7.9
002818,富森美,消费,11.44,0.62,0.84,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,10.64
002819,东方中科,自动化/制造,28.22,-0.28,1.45,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,26.24
002845,同兴达,电子,14.59,-1.15,0.86,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,13.57
002856,,建材,14.47,5.01,1.57,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,13.46
002860,星帅尔,消费,14.05,0.14,0.94,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,13.07
002862,实丰文化,消费,18.56,-0.05,0.86,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,17.26
002867,周大生,消费,12.63,-1.25,0.63,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,11.75
002906,华阳集团,新能源车/风电,31.6,2.9,1.28,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,29.39
002910,庄园牧场,消费,10.97,-2.32,1.3,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA60,,,0.0,D,安全,10.2
002918,蒙娜丽莎,消费,18.63,9.98,4.79,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,倍量,,0.0,D,安全,17.33
002930,宏川智慧,交运,15.15,-4.11,1.08,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,14.09
002940,昂利康,医药,43.23,7.89,2.18,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,40.2
002972,科安达,自动化/制造,12.79,-1.16,0.77,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA10,,,0.0,D,安全,11.89
002982,湘佳股份,农业,14.1,-2.62,0.84,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,高危,13.11
002989,中天精装,建材,32.43,0.34,1.18,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,30.16
003000,劲仔食品,消费,10.94,-0.09,0.94,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,10.17
300015,爱尔眼科,医药,10.58,-1.86,0.75,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,9.84
300031,宝通科技,传媒,23.62,3.14,1.7,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,21.97
300062,中能电气,电力设备,8.38,1.82,1.66,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,7.79
300075,数字政通,互联网/软件,13.71,0.59,0.83,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,0.0,D,安全,12.75
300079,数码视讯,互联网/软件,5.75,0.0,1.15,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,5.35
300095,华伍股份,自动化/制造,10.93,1.02,1.25,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,10.16
300098,高新兴,通信/计算机,5.9,0.34,1.05,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,5.49
300115,长盈精密,电子,38.1,4.18,2.46,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,35.43
300134,大富科技,通信/计算机,11.4,-1.64,0.87,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,10.6
300136,信维通信,电子,99.61,-2.83,0.98,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,92.64
300143,盈康生命,医药,11.59,0.61,1.57,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,10.78
300165,天瑞仪器,自动化/制造,7.32,0.55,0.77,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,6.81
300213,佳讯飞鸿,通信/计算机,8.45,0.6,1.46,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,0.0,D,安全,7.86
300228,富瑞特装,自动化/制造,10.38,5.17,1.79,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,9.65
300230,永利股份,化工,5.05,0.4,1.09,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,4.7
300233,金城医药,医药,15.9,3.25,1.04,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,14.79
300274,阳光电源,半导体/光伏,152.95,13.27,2.42,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,142.24
300281,金明精机,自动化/制造,7.57,0.66,1.3,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,7.04
300287,飞利信,互联网/软件,4.58,-0.87,1.1,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,0.0,D,安全,4.26
300293,蓝英装备,自动化/制造,20.12,1.93,1.86,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,0.0,D,安全,18.71
300295,,传媒,12.38,-1.9,1.05,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,11.51
300333,兆日科技,通信/计算机,10.9,-3.2,1.84,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,0.0,D,安全,10.14
300381,溢多利,医药,7.47,0.95,0.96,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,6.95
300403,汉宇集团,消费,12.08,6.71,3.45,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,倍量,,0.0,D,安全,11.23
300406,九强生物,医药,13.06,0.38,0.82,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,12.15
300421,力星股份,自动化/制造,26.72,5.4,1.98,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,24.85
300439,美康生物,医药,10.01,-0.4,0.79,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,9.31
300449,汉邦高科,通信/计算机,10.13,-8.33,3.96,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,倍量,,0.0,D,安全,9.42
300469,信息发展,互联网/软件,60.4,0.13,0.95,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,56.17
300488,恒锋工具,自动化/制造,38.86,5.86,2.3,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,36.14
300509,新美星,自动化/制造,11.59,-5.7,2.27,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA60,放量,,0.0,D,安全,10.78
300520,科大国创,互联网/软件,36.81,0.03,0.96,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA60,,,0.0,D,安全,34.23
300521,爱司凯,自动化/制造,29.13,-1.35,1.03,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,27.09
300522,世名科技,化工,13.35,-0.37,0.52,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,12.42
300537,广信材料,电子,26.14,0.85,1.36,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,24.31
300556,丝路视觉,互联网/软件,20.23,0.25,0.82,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,18.81
300562,乐心医疗,医药,13.79,-0.14,0.7,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,高危,12.82
300570,太辰光,通信/计算机,160.4,-8.63,1.2,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,149.17
300580,贝斯特,新能源车/风电,27.9,2.61,0.9,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA10,,,0.0,D,安全,25.95
300582,英飞特,电子,17.08,3.89,1.67,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,15.88
300583,赛托生物,医药,14.96,-2.6,1.25,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,13.91
300596,利安隆,化工,46.25,1.49,1.61,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,43.01
300607,拓斯达,自动化/制造,33.08,5.48,2.32,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,30.76
300621,维业股份,建材,8.75,-1.91,0.96,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,8.14
300622,博士眼镜,消费,27.37,5.19,3.29,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,倍量,,0.0,D,安全,25.45
300623,捷捷微电,半导体/光伏,30.97,-1.71,1.63,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,28.8
300631,久吾高科,环保/公用,29.11,-1.52,0.8,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,27.07
300643,万通智控,新能源车/风电,18.96,1.94,1.43,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,0.0,D,安全,17.63
300652,雷迪克,新能源车/风电,46.98,4.63,1.53,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,0.0,D,安全,43.69
300665,飞鹿股份,化工,10.05,0.9,2.9,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,倍量,,0.0,D,安全,9.35
300670,大烨智能,电力设备,7.12,-2.6,0.84,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,6.62
300679,电连技术,电子,54.67,1.71,1.06,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,50.84
300684,中石科技,电子,60.03,-2.47,0.9,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,55.83
300691,联合光电,通信/计算机,18.15,5.16,2.73,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,倍量,,0.0,D,安全,16.88
300694,蠡湖股份,新能源车/风电,12.28,0.0,0.69,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,11.42
300708,聚灿光电,电子,9.48,-1.76,1.35,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,8.82
300709,精研科技,电子,47.01,2.06,2.08,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,43.72
300713,英可瑞,电力设备,18.21,-1.57,0.89,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,16.94
300727,润禾材料,化工,35.35,0.86,1.88,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,32.88
300736,百邦科技,电子,37.41,-10.5,1.21,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,34.79
300743,天地数码,通信/计算机,19.25,-1.08,0.65,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,17.9
300746,汉嘉数智,基建/地产/石油石化,13.39,0.53,1.24,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,12.45
300750,宁德时代,新能源车/风电,423.6,-0.8,0.74,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA10,,,0.0,D,安全,393.95
300751,迈为股份,半导体/光伏,260.14,-4.68,1.23,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,241.93
300752,隆利科技,电子,19.6,-2.0,0.79,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,18.23
300778,新城市,基建/地产/石油石化,14.3,5.22,1.64,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,13.3
300783,三只松鼠,消费,19.65,1.18,1.72,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,0.0,D,安全,18.27
300784,利安科技,电子,52.89,-1.8,2.38,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,49.19
300817,双飞集团,自动化/制造,20.88,2.65,1.0,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,19.42
300826,测绘股份,基建/地产/石油石化,16.73,0.06,1.12,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,15.56
300829,金丹科技,化工,18.83,0.05,1.05,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,17.51
300862,蓝盾光电,自动化/制造,26.25,0.38,1.21,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,24.41
300872,天阳科技,互联网/软件,19.93,-0.7,1.01,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,18.53
300908,仲景食品,消费,26.96,-1.14,1.03,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,25.07
300915,海融科技,消费,25.0,-1.15,1.23,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,23.25
300918,南山智尚,消费,15.08,2.65,1.28,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,0.0,D,安全,14.02
300920,润阳科技,化工,46.79,-0.68,1.68,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,43.51
300946,恒而达,自动化/制造,53.7,4.88,2.29,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,49.94
300947,德必集团,消费,17.93,-0.94,0.83,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,0.0,D,安全,16.67
300951,博硕科技,电子,36.12,-1.2,0.86,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,33.59
300952,恒辉安防,消费,37.21,4.52,1.44,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,34.61
300956,英力股份,电子,15.48,-0.96,0.72,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,0.0,D,安全,14.4
300961,深水海纳,环保/公用,14.61,2.45,1.29,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,0.0,D,安全,13.59
300970,华绿生物,农业,33.44,0.81,0.53,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA10,,,0.0,D,安全,31.1
300989,蕾奥规划,基建/地产/石油石化,15.3,-1.29,0.64,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,0.0,D,安全,14.23
300996,普联软件,互联网/软件,12.35,-0.32,0.86,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA10,,,0.0,D,安全,11.49
301030,仕净科技,环保/公用,11.62,4.87,0.77,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,0.0,D,安全,10.81
301032,新柴股份,自动化/制造,13.06,-0.15,1.0,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,12.15
301088,戎美股份,消费,16.66,-2.23,1.73,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,安全,15.49
301112,信邦智能,自动化/制造,37.64,2.98,1.7,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,0.0,,放量,,0.0,D,高危,35.01
301131,聚赛龙,化工,43.42,0.37,1.41,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,0.0,D,安全,40.38
301136,招标股份,基建/地产/石油石化,15.44,-0.83,0.69,上涨趋势,0.65,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,0.0,D,高危,14.36
301141,中科磁业,有色/钢铁/煤炭,56.32,-0.32,0.99,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,52.38
301150,中一科技,新能源车/风电,73.29,-3.68,0.62,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,68.16
301160,翔楼新材,有色/钢铁/煤炭,61.02,1.82,1.19,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,0.0,D,安全,56.75
301178,天亿马,互联网/软件,57.62,-3.45,0.87,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,53.59
301202,朗威股份,通信/计算机,43.03,-0.12,0.92,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,,,,0.0,D,安全,40.02
301205,联特科技,通信/计算机,276.47,-5.5,0.88,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,跌破MA5,,,0.0,D,安全,257.12
